,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
4036,7.3,0.33,0.22,1.4,0.041,40.0,177.0,0.99287,3.14,0.48,9.9
2130,7.0,0.35,0.24,1.9,0.04,21.0,144.0,0.9923,3.35,0.38,11.0
2200,6.4,0.24,0.23,7.3,0.069,31.0,157.0,0.9962,3.25,0.53,9.1
505,7.8,0.18,0.31,12.2,0.053,46.0,140.0,0.998,3.06,0.53,8.9
4656,6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,10.9666666666667
1126,6.5,0.115,0.29,1.95,0.038,73.0,166.0,0.989,3.12,0.25,12.9
3794,5.5,0.24,0.45,1.7,0.046,22.0,113.0,0.99224,3.22,0.48,10.0
655,7.7,0.27,0.35,5.3,0.03,30.0,117.0,0.992,3.11,0.42,12.2
1400,7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9
1306,6.8,0.24,0.4,1.8,0.047,34.0,105.0,0.99,3.13,0.49,12.8
3220,9.0,0.38,0.53,2.1,0.102,19.0,76.0,0.99001,2.93,0.57,12.9
176,7.2,0.32,0.47,5.1,0.044,19.0,65.0,0.991,3.03,0.41,12.6
81,7.1,0.2,0.34,16.0,0.05,51.0,166.0,0.9985,3.21,0.6,9.2
725,6.4,0.39,0.21,1.2,0.041,35.0,136.0,0.99225,3.15,0.46,10.2
4318,6.3,0.41,0.22,7.3,0.035,23.0,117.0,0.99172,3.2,0.39,11.94
988,6.9,0.19,0.33,1.6,0.043,63.0,149.0,0.9925,3.44,0.52,10.8
3773,5.0,0.61,0.12,1.3,0.009,65.0,100.0,0.9874,3.26,0.37,13.5
4150,7.6,0.48,0.31,9.4,0.046,6.0,194.0,0.99714,3.07,0.61,9.4
4716,5.5,0.315,0.38,2.6,0.033,10.0,69.0,0.9909,3.12,0.59,10.8
2694,6.2,0.28,0.27,10.3,0.03,26.0,108.0,0.99388,3.2,0.36,10.7
4179,6.9,0.24,0.4,15.4,0.052,81.0,198.0,0.9986,3.2,0.69,9.4
518,5.9,0.13,0.28,1.9,0.05,20.0,78.0,0.9918,3.43,0.64,10.8
1508,6.8,0.21,0.49,14.5,0.06,50.0,170.0,0.9991,3.55,0.44,9.8
402,6.1,0.35,0.07,1.4,0.069,22.0,108.0,0.9934,3.23,0.52,9.2
3442,5.9,0.27,0.27,5.0,0.035,14.0,97.0,0.99058,3.1,0.33,11.8
2859,6.6,0.21,0.36,0.8,0.034,48.0,113.0,0.99165,3.24,0.68,10.5
4406,6.3,0.29,0.29,3.3,0.037,32.0,140.0,0.9895,3.17,0.36,12.8
2486,6.7,0.24,0.32,10.3,0.079,37.0,122.0,0.99662,3.02,0.45,8.8
4637,6.0,0.24,0.41,1.3,0.036,42.0,118.0,0.99018,3.04,0.64,11.7333333333333
625,6.2,0.24,0.29,13.3,0.039,49.0,130.0,0.9952,3.33,0.46,11.0
1446,6.3,0.27,0.49,1.2,0.063,35.0,92.0,0.9911,3.38,0.42,12.2
441,6.1,0.38,0.2,6.6,0.033,25.0,137.0,0.9938,3.3,0.69,10.4
2037,7.6,0.29,0.26,6.5,0.042,32.0,160.0,0.9944,3.14,0.47,10.7
440,6.7,0.22,0.37,1.6,0.028,24.0,102.0,0.9913,3.29,0.59,11.6
403,7.1,0.27,0.31,18.2,0.046,55.0,252.0,1.0,3.07,0.56,8.7
3130,6.5,0.33,0.38,2.5,0.047,30.0,148.0,0.98964,3.17,0.43,12.7
2949,6.0,0.28,0.52,5.0,0.078,30.0,139.0,0.99494,3.1,0.36,9.0
2826,6.5,0.22,0.45,8.0,0.053,52.0,196.0,0.9959,3.23,0.48,9.1
2642,7.6,0.23,0.4,5.2,0.066,14.0,91.0,0.99488,3.17,0.8,9.7
3996,6.7,0.28,0.34,8.9,0.048,32.0,111.0,0.99455,3.25,0.54,11.0
2106,8.5,0.24,0.47,15.2,0.057,40.0,234.0,1.0005,3.02,0.66,9.0
2841,5.5,0.375,0.38,1.7,0.036,17.0,98.0,0.99142,3.29,0.39,10.5
1874,7.9,0.29,0.31,7.35,0.034,37.0,154.0,0.9938,3.06,0.31,10.8
3787,6.4,0.34,0.44,8.2,0.043,54.0,201.0,0.99551,3.18,0.48,9.5
2379,6.4,0.27,0.19,2.0,0.084,21.0,191.0,0.99516,3.49,0.63,9.6
1314,6.4,0.31,0.4,6.2,0.04,46.0,169.0,0.9953,3.15,0.46,9.3
4822,6.8,0.23,0.48,1.5,0.036,35.0,165.0,0.99162,3.18,0.45,11.3
4761,6.2,0.15,0.27,11.0,0.035,46.0,116.0,0.99602,3.12,0.38,9.1
2669,6.8,0.26,0.4,7.5,0.046,45.0,179.0,0.99583,3.2,0.49,9.3
4569,6.2,0.2,0.32,2.8,0.05,17.0,126.0,0.9936,3.18,0.55,9.4
3825,6.7,0.46,0.21,4.0,0.034,12.0,88.0,0.99016,3.26,0.54,13.0
1929,8.8,0.34,0.33,9.7,0.036,46.0,172.0,0.9966,3.08,0.4,10.2
2827,6.4,0.14,0.31,1.2,0.034,53.0,138.0,0.99084,3.38,0.35,11.5
3717,6.3,0.18,0.24,3.4,0.053,20.0,119.0,0.99373,3.11,0.52,9.2
1209,8.0,0.23,0.46,1.5,0.03,30.0,125.0,0.9907,3.23,0.47,12.5
614,7.5,0.21,0.68,10.9,0.045,38.0,133.0,0.9978,3.0,0.36,8.7
140,6.3,0.31,0.34,2.2,0.045,20.0,77.0,0.9927,3.3,0.43,10.2
799,6.0,0.18,0.31,1.4,0.036,14.0,75.0,0.99085,3.34,0.58,11.1
1671,7.0,0.35,0.3,6.5,0.028,27.0,87.0,0.9936,3.4,0.42,11.4
810,6.0,0.28,0.49,6.8,0.048,61.0,222.0,0.9953,3.19,0.47,9.3
489,7.4,0.26,0.31,7.6,0.047,52.0,177.0,0.9962,3.13,0.45,8.9
3575,6.8,0.18,0.28,1.1,0.027,32.0,112.0,0.99089,3.15,0.45,11.0
3890,6.4,0.38,0.26,8.2,0.043,28.0,98.0,0.99234,2.99,0.31,11.4
3190,5.8,0.28,0.3,1.5,0.026,31.0,114.0,0.98952,3.32,0.6,12.5
1102,6.3,0.16,0.4,1.6,0.033,59.0,148.0,0.9914,3.44,0.53,11.4
2705,6.7,0.26,0.39,6.4,0.171,64.0,200.0,0.99562,3.19,0.38,9.4
3727,5.7,0.265,0.28,6.9,0.036,46.0,150.0,0.99299,3.36,0.44,10.8
4460,6.6,0.18,0.26,17.3,0.051,17.0,149.0,0.9984,3.0,0.43,9.4
723,6.6,0.33,0.31,1.3,0.02,29.0,89.0,0.99035,3.26,0.44,12.4
1096,6.5,0.28,0.26,8.8,0.04,44.0,139.0,0.9956,3.32,0.37,10.2
1220,6.4,0.23,0.33,1.15,0.044,15.5,217.5,0.992,3.33,0.44,11.0
3989,6.8,0.11,0.27,8.6,0.044,45.0,104.0,0.99454,3.2,0.37,9.9
463,6.8,0.32,0.21,2.2,0.044,15.0,68.0,0.9932,3.17,0.39,9.4
3137,6.2,0.25,0.39,1.3,0.051,42.0,135.0,0.9906,3.23,0.4,11.1
454,6.4,0.28,0.29,1.6,0.052,34.0,127.0,0.9929,3.48,0.56,10.5
398,5.9,0.26,0.27,18.2,0.048,52.0,168.0,0.9993,3.35,0.44,9.4
4472,7.0,0.28,0.28,1.4,0.039,12.0,83.0,0.99173,3.18,0.65,11.1
2974,7.5,0.19,0.4,7.1,0.056,50.0,110.0,0.9954,3.06,0.52,9.9
544,6.8,0.28,0.17,13.9,0.047,49.0,162.0,0.9983,3.21,0.51,9.0
4669,5.9,0.44,0.33,1.2,0.049,12.0,117.0,0.99134,3.46,0.44,11.5
3861,6.2,0.22,0.3,12.4,0.054,108.0,152.0,0.99728,3.1,0.47,9.5
2706,7.5,0.28,0.39,10.2,0.045,59.0,209.0,0.9972,3.16,0.63,9.6
2453,6.3,0.2,0.26,1.6,0.027,36.0,141.0,0.99268,3.53,0.56,10.8
2378,9.4,0.23,0.56,16.45,0.063,52.5,282.0,1.00098,3.1,0.51,9.3
1367,7.6,0.27,0.24,3.8,0.058,19.0,115.0,0.9958,3.15,0.45,8.9
293,6.2,0.28,0.22,7.3,0.041,26.0,157.0,0.9957,3.44,0.64,9.8
3066,7.4,0.21,0.8,12.3,0.038,77.0,183.0,0.99778,2.95,0.48,9.0
3302,6.6,0.24,0.28,6.7,0.032,26.0,91.0,0.99172,3.13,0.32,12.3
2329,7.6,0.3,0.4,2.2,0.054,29.0,175.0,0.99445,3.19,0.53,9.8
2097,6.7,0.24,0.33,12.3,0.046,31.0,145.0,0.9983,3.36,0.4,9.5
4202,6.7,0.24,0.31,2.3,0.044,37.0,113.0,0.99013,3.29,0.46,12.9
2520,7.5,0.41,0.23,14.8,0.054,28.0,174.0,0.99898,3.18,0.49,9.7
2066,7.7,0.28,0.29,4.3,0.051,25.0,142.0,0.9939,3.16,0.39,10.2
1283,8.0,0.45,0.36,8.8,0.026,50.0,151.0,0.9927,3.07,0.25,12.7
1176,6.3,0.32,0.35,11.1,0.039,29.0,198.0,0.9984,3.36,0.5,9.4
2361,8.2,0.25,0.46,3.75,0.05,14.0,102.0,0.99524,3.28,0.58,9.7
2253,6.3,0.27,0.18,7.7,0.048,45.0,186.0,0.9962,3.23,0.47,9.0
365,6.0,0.26,0.32,3.5,0.028,29.0,113.0,0.9912,3.4,0.71,12.3
4155,6.1,0.3,0.47,1.4,0.049,50.0,187.0,0.9927,3.19,0.45,9.5
2972,6.3,0.22,0.22,5.6,0.039,31.0,128.0,0.99296,3.12,0.46,10.4
4734,5.5,0.16,0.31,1.2,0.026,31.0,68.0,0.9898,3.33,0.44,11.6333333333333
737,6.9,0.38,0.25,9.8,0.04,28.0,191.0,0.9971,3.28,0.61,9.2
4183,6.2,0.3,0.3,2.5,0.041,29.0,82.0,0.99065,3.31,0.61,11.8
2647,5.8,0.15,0.28,0.8,0.037,43.0,127.0,0.99198,3.24,0.51,9.3
1034,7.9,0.64,0.46,10.6,0.244,33.0,227.0,0.9983,2.87,0.74,9.1
3540,7.8,0.28,0.25,3.4,0.024,27.0,99.0,0.98959,2.98,0.37,13.0
1928,7.0,0.27,0.32,6.8,0.047,47.0,193.0,0.9938,3.23,0.39,11.4
2503,8.6,0.34,0.36,1.4,0.045,11.0,119.0,0.99556,3.17,0.47,9.4
4884,6.5,0.33,0.38,8.3,0.048,68.0,174.0,0.99492,3.14,0.5,9.6
602,6.4,0.45,0.07,1.1,0.03,10.0,131.0,0.9905,2.97,0.28,10.8
3477,7.6,0.31,0.24,1.8,0.037,39.0,150.0,0.9913,3.05,0.44,11.8
2612,6.7,0.3,0.29,2.8,0.025,37.0,107.0,0.99159,3.31,0.63,11.3
2300,7.3,0.3,0.33,2.3,0.043,28.0,125.0,0.99084,3.34,0.44,12.6
2897,6.7,0.42,0.46,9.7,0.054,67.0,234.0,0.99848,3.23,0.5,9.0
3395,6.6,0.26,0.46,7.8,0.047,48.0,186.0,0.9958,3.2,0.54,9.1
4881,5.0,0.235,0.27,11.75,0.03,34.0,118.0,0.9954,3.07,0.5,9.4
3713,6.6,0.28,0.23,10.4,0.049,45.0,190.0,0.99754,3.12,0.51,8.8
1084,6.3,0.23,0.21,5.1,0.035,29.0,142.0,0.9942,3.36,0.33,10.1
2965,5.5,0.34,0.26,2.2,0.021,31.0,119.0,0.98919,3.55,0.49,13.0
4158,7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7
785,7.6,0.3,0.27,10.6,0.039,31.0,119.0,0.99815,3.27,0.3,9.3
1810,6.6,0.36,0.21,1.5,0.049,39.0,184.0,0.9928,3.18,0.41,9.9
1752,6.1,0.255,0.44,12.3,0.045,53.0,197.0,0.9967,3.24,0.54,9.5
4001,6.4,0.25,0.57,1.0,0.062,21.0,122.0,0.99238,3.0,0.4,9.5
391,6.5,0.36,0.32,1.1,0.031,13.0,66.0,0.9916,3.1,0.46,10.6
813,6.5,0.26,0.32,16.5,0.045,44.0,166.0,1.0,3.38,0.46,9.5
3019,7.2,0.32,0.3,8.25,0.02,14.0,104.0,0.99362,2.99,0.44,11.4
2948,6.8,0.26,0.48,6.2,0.049,55.0,182.0,0.99582,3.21,0.45,9.4
4005,6.8,0.14,0.35,1.5,0.047,40.0,117.0,0.99111,3.07,0.72,11.1
2308,9.4,0.28,0.3,1.6,0.045,36.0,139.0,0.99534,3.11,0.49,9.3
511,7.8,0.34,0.35,1.8,0.042,8.0,167.0,0.9908,3.11,0.41,12.1
3942,7.2,0.23,0.39,1.5,0.053,26.0,106.0,0.99166,3.18,0.47,11.1
1451,7.2,0.4,0.49,1.1,0.048,11.0,138.0,0.9929,3.01,0.42,9.3
2461,8.2,0.26,0.33,2.6,0.053,11.0,71.0,0.99402,2.89,0.49,9.5
124,6.4,0.13,0.47,1.6,0.092,40.0,158.0,0.9928,3.21,0.36,9.8
1571,7.4,0.3,0.49,8.2,0.055,49.0,188.0,0.9974,3.52,0.58,9.7
2215,8.5,0.28,0.34,13.8,0.041,32.0,161.0,0.9981,3.13,0.4,9.9
2032,6.5,0.25,0.2,1.4,0.024,29.0,101.0,0.9916,3.24,0.54,10.8
1666,7.8,0.445,0.56,1.0,0.04,8.0,84.0,0.9938,3.25,0.43,10.8
433,7.2,0.55,0.09,1.5,0.108,16.0,151.0,0.9938,3.07,0.57,9.2
4752,5.1,0.25,0.36,1.3,0.035,40.0,78.0,0.9891,3.23,0.64,12.1
3981,6.3,0.22,0.27,4.5,0.036,81.0,157.0,0.9928,3.05,0.76,10.7
525,5.9,0.32,0.39,3.3,0.114,24.0,140.0,0.9934,3.09,0.45,9.2
449,6.4,0.28,0.29,1.6,0.052,34.0,127.0,0.9929,3.48,0.56,10.5
1617,6.2,0.2,0.49,1.6,0.065,17.0,143.0,0.9937,3.22,0.52,9.2
3164,7.8,0.3,0.36,4.6,0.024,20.0,198.0,0.99222,3.06,0.66,11.9
2460,6.6,0.33,0.24,16.05,0.045,31.0,147.0,0.99822,3.08,0.52,9.2
3316,5.8,0.18,0.37,1.1,0.036,31.0,96.0,0.98942,3.16,0.48,12.0
2704,6.6,0.26,0.38,6.5,0.17,68.0,201.0,0.9956,3.19,0.38,9.4
2184,6.4,0.33,0.24,9.8,0.041,29.0,109.0,0.9956,3.29,0.47,10.1
1082,6.3,0.27,0.25,5.8,0.038,52.0,155.0,0.995,3.28,0.38,9.4
50,7.2,0.19,0.31,1.6,0.062,31.0,173.0,0.9917,3.35,0.44,11.7
660,7.1,0.28,0.26,1.9,0.049,12.0,86.0,0.9934,3.15,0.38,9.4
830,7.3,0.205,0.31,1.7,0.06,34.0,110.0,0.9963,3.72,0.69,10.5
1052,7.6,0.29,0.42,1.3,0.035,18.0,86.0,0.9908,2.99,0.39,11.3
3218,6.5,0.29,0.25,2.5,0.142,8.0,111.0,0.9927,3.0,0.44,9.9
3040,6.3,0.2,0.37,11.8,0.045,58.0,130.0,0.99519,3.2,0.35,10.8
3209,6.4,0.21,0.34,16.05,0.04,56.0,142.0,0.99678,3.11,0.38,10.6
1240,7.9,0.14,0.28,1.8,0.041,44.0,178.0,0.9954,3.45,0.43,9.2
1655,7.8,0.28,0.49,1.3,0.046,27.0,142.0,0.9936,3.09,0.59,10.2
1039,7.5,0.17,0.34,1.4,0.035,13.0,102.0,0.9918,3.05,0.74,11.0
2451,6.6,0.56,0.15,10.0,0.037,38.0,157.0,0.99642,3.28,0.52,9.4
953,8.2,0.23,0.37,1.3,0.042,39.0,117.0,0.9928,2.99,0.36,10.0
3404,5.8,0.18,0.28,1.3,0.034,9.0,94.0,0.99092,3.21,0.52,11.2
1971,6.3,0.41,0.3,3.2,0.03,49.0,164.0,0.9927,3.53,0.79,11.7
3670,6.2,0.21,0.18,11.6,0.044,61.0,155.0,0.99655,3.14,0.52,9.4
3945,6.2,0.27,0.32,6.3,0.048,47.0,159.0,0.99282,3.21,0.6,11.0
3154,7.2,0.4,0.38,2.2,0.03,40.0,109.0,0.99075,3.27,0.46,12.6
668,6.1,0.14,0.25,1.3,0.047,37.0,173.0,0.9925,3.35,0.46,10.0
2046,8.3,0.33,0.43,9.2,0.046,22.0,126.0,0.9982,3.38,0.47,9.3
421,7.0,0.21,0.28,8.7,0.045,37.0,222.0,0.9954,3.25,0.54,10.4
4699,6.8,0.3,0.33,12.8,0.041,60.0,168.0,0.99659,3.1,0.56,9.8
3431,7.1,0.18,0.39,15.25,0.047,45.0,158.0,0.99946,3.34,0.77,9.1
4767,6.6,0.19,0.25,1.2,0.052,34.0,181.0,0.99352,3.3,0.42,9.4
3599,6.6,0.39,0.38,9.7,0.053,49.0,226.0,0.99787,3.3,0.57,9.4
2123,6.8,0.25,0.27,10.7,0.076,47.0,154.0,0.9967,3.05,0.38,9.0
2102,6.2,0.34,0.3,11.1,0.047,28.0,237.0,0.9981,3.18,0.49,8.7
3135,6.6,0.39,0.39,11.9,0.057,51.0,221.0,0.99851,3.26,0.51,8.9
1696,8.5,0.32,0.36,14.9,0.041,47.0,190.0,0.9982,3.08,0.31,10.0
2525,7.3,0.17,0.24,8.1,0.121,32.0,162.0,0.99508,3.17,0.38,10.4
539,6.8,0.25,0.24,4.55,0.053,41.0,211.0,0.9955,3.37,0.67,9.5
2055,7.3,0.29,0.29,4.6,0.029,27.0,155.0,0.9931,3.07,0.26,10.6
4784,6.4,0.31,0.31,12.9,0.045,55.0,161.0,0.99546,3.02,0.59,10.2
4803,6.4,0.31,0.5,5.8,0.038,42.0,111.0,0.99189,3.18,0.53,11.9
169,9.8,0.42,0.48,9.85,0.034,5.0,110.0,0.9958,2.87,0.29,10.0
3590,6.6,0.19,0.35,1.5,0.037,37.0,107.0,0.99006,3.18,0.68,12.0
3272,7.5,0.22,0.32,2.4,0.045,29.0,100.0,0.99135,3.08,0.6,11.3
3656,7.1,0.28,0.28,8.5,0.03,25.0,191.0,0.99338,3.16,0.46,12.2
4744,5.0,0.24,0.19,5.0,0.043,17.0,101.0,0.99438,3.67,0.57,10.0
4364,6.4,0.29,0.21,9.65,0.041,36.0,119.0,0.99334,2.99,0.34,10.9333333333333
2056,6.8,0.21,0.27,18.15,0.042,41.0,146.0,1.0001,3.3,0.36,8.7
951,7.6,0.22,0.34,9.7,0.035,26.0,143.0,0.9965,3.08,0.49,9.8
1336,7.8,0.29,0.36,7.0,0.042,38.0,161.0,0.9941,3.26,0.37,11.2
2616,6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3
1576,6.2,0.27,0.49,1.4,0.05,20.0,74.0,0.9931,3.32,0.44,9.8
3714,8.5,0.18,0.3,1.1,0.028,34.0,95.0,0.99272,2.83,0.36,10.0
4336,7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8
1892,6.8,0.24,0.31,18.3,0.046,40.0,142.0,1.0,3.3,0.41,8.7
225,7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7
1063,6.7,0.26,0.26,4.1,0.073,36.0,202.0,0.9956,3.3,0.67,9.5
4000,6.4,0.24,0.49,5.8,0.053,25.0,120.0,0.9942,3.01,0.98,10.5
939,7.7,0.24,0.29,15.3,0.044,39.0,194.0,0.9982,3.06,0.47,9.6
3651,6.3,0.32,0.17,17.75,0.06,51.0,190.0,0.99916,3.13,0.48,8.8
3262,7.6,0.19,0.32,18.75,0.047,32.0,193.0,1.00014,3.1,0.5,9.3
4680,6.8,0.63,0.04,1.3,0.058,25.0,133.0,0.99271,3.17,0.39,10.2
4661,8.0,0.23,0.41,1.1,0.048,35.0,150.0,0.99168,3.09,0.47,11.2
3840,6.7,0.37,0.25,2.5,0.028,24.0,84.0,0.9909,3.14,0.36,11.7
4302,7.1,0.39,0.39,11.1,0.034,25.0,204.0,0.99616,3.05,0.52,10.0
4536,7.3,0.28,0.54,12.9,0.049,62.0,152.0,0.9984,3.06,0.45,9.1
2438,6.9,0.43,0.28,9.4,0.056,29.0,183.0,0.99594,3.17,0.43,9.4
547,7.7,0.22,0.42,1.9,0.052,10.0,87.0,0.9922,3.3,0.49,11.8
1250,5.3,0.26,0.23,5.15,0.034,48.0,160.0,0.9952,3.82,0.51,10.5
3244,6.7,0.21,0.36,8.55,0.02,20.0,86.0,0.99146,3.19,0.22,13.4
2991,6.3,0.37,0.28,6.3,0.034,45.0,152.0,0.9921,3.29,0.46,11.6
4417,6.2,0.22,0.28,2.2,0.04,24.0,125.0,0.9917,3.19,0.48,10.5
2194,6.4,0.18,0.32,9.6,0.052,24.0,90.0,0.9963,3.35,0.49,9.4
3606,6.4,0.38,0.24,7.2,0.047,41.0,151.0,0.99604,3.11,0.6,9.2
126,7.4,0.39,0.23,7.0,0.033,29.0,126.0,0.994,3.14,0.42,10.5
4672,4.9,0.335,0.14,1.3,0.036,69.0,168.0,0.99212,3.47,0.46,10.4666666666667
341,8.0,0.24,0.36,1.5,0.047,17.0,129.0,0.9948,3.2,0.54,10.0
3067,7.3,0.28,0.42,1.2,0.033,29.0,142.0,0.99205,3.17,0.43,10.7
3903,5.8,0.27,0.26,3.5,0.071,26.0,69.0,0.98994,3.1,0.38,11.5
1474,6.9,0.25,0.24,3.6,0.057,13.0,85.0,0.9942,2.99,0.48,9.5
2964,5.8,0.19,0.24,1.3,0.044,38.0,128.0,0.99362,3.77,0.6,10.6
4594,5.8,0.42,0.3,2.2,0.035,26.0,129.0,0.989,3.32,0.47,12.9
1312,9.6,0.25,0.54,1.3,0.04,16.0,160.0,0.9938,2.94,0.43,10.5
2797,6.8,0.35,0.53,10.1,0.053,37.0,151.0,0.9963,3.07,0.4,9.4
1109,9.2,0.22,0.4,2.4,0.054,18.0,151.0,0.9952,3.04,0.46,9.3
1205,8.9,0.33,0.32,1.5,0.047,11.0,200.0,0.9954,3.19,0.46,9.4
609,7.4,0.37,0.35,5.7,0.061,12.0,94.0,0.9965,3.48,0.69,10.7
4739,5.5,0.16,0.31,1.2,0.026,31.0,68.0,0.9898,3.33,0.44,11.65
2953,6.0,0.28,0.25,1.8,0.042,8.0,108.0,0.9929,3.08,0.55,9.0
639,5.8,0.335,0.14,5.8,0.046,49.0,197.0,0.9937,3.3,0.71,10.3
3631,6.6,0.3,0.25,8.0,0.036,21.0,124.0,0.99362,3.06,0.38,10.8
795,7.2,0.31,0.26,7.3,0.05,37.0,157.0,0.99625,3.09,0.43,9.0
388,6.7,0.21,0.32,5.4,0.047,29.0,140.0,0.995,3.39,0.46,9.7
1464,8.0,0.44,0.49,9.1,0.031,46.0,151.0,0.9926,3.16,0.27,12.7
3409,6.2,0.23,0.35,0.7,0.051,24.0,111.0,0.9916,3.37,0.43,11.0
4510,6.8,0.33,0.3,2.1,0.047,35.0,147.0,0.9886,3.24,0.56,13.4
3875,7.4,0.22,0.27,1.6,0.057,45.0,98.0,0.99299,3.29,0.44,9.9
1773,7.8,0.39,0.26,9.9,0.059,33.0,181.0,0.9955,3.04,0.42,10.9
884,6.8,0.23,0.29,12.2,0.035,38.0,236.0,0.9976,3.35,0.52,9.8
3511,6.5,0.19,0.28,1.4,0.046,22.0,90.0,0.99038,3.18,0.51,11.7
2717,6.8,0.16,0.29,10.4,0.046,59.0,143.0,0.99518,3.2,0.4,10.8
2945,4.9,0.33,0.31,1.2,0.016,39.0,150.0,0.98713,3.33,0.59,14.0
2577,6.7,0.25,0.36,8.6,0.037,63.0,206.0,0.99553,3.18,0.5,9.6
3363,6.0,0.22,0.28,1.1,0.034,47.0,90.0,0.98862,3.22,0.38,12.6
2197,7.3,0.18,0.29,1.0,0.036,26.0,101.0,0.99,3.09,0.37,11.7
4747,5.6,0.26,0.5,11.4,0.029,25.0,93.0,0.99428,3.23,0.49,10.5
4029,6.1,0.28,0.3,7.75,0.031,33.0,139.0,0.99296,3.22,0.46,11.0
2219,6.5,0.24,0.36,2.2,0.027,36.0,134.0,0.9898,3.28,0.36,12.5
369,7.1,0.39,0.35,12.5,0.044,26.0,72.0,0.9941,3.17,0.29,11.6
4159,7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7
1305,7.9,0.14,0.45,1.8,0.05,17.0,114.0,0.9948,3.33,0.49,10.7
1527,7.9,0.28,0.49,7.7,0.045,48.0,195.0,0.9954,3.04,0.55,11.0
3253,5.3,0.3,0.16,4.2,0.029,37.0,100.0,0.9905,3.3,0.36,11.8
3922,6.7,0.31,0.3,2.4,0.038,30.0,83.0,0.98867,3.09,0.36,12.8
4375,6.0,0.32,0.32,4.8,0.041,40.0,186.0,0.99235,3.22,0.54,11.0
1098,6.5,0.29,0.25,10.6,0.039,32.0,120.0,0.9962,3.31,0.34,10.1
2162,9.9,0.49,0.23,2.4,0.087,19.0,115.0,0.9948,2.77,0.44,9.4
949,7.3,0.25,0.39,6.4,0.034,8.0,84.0,0.9942,3.18,0.46,11.5
4157,7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7
4526,5.8,0.27,0.22,12.7,0.058,42.0,206.0,0.9946,3.32,0.38,12.3
3176,7.3,0.2,0.39,2.3,0.048,24.0,87.0,0.99044,2.94,0.35,12.0
4798,5.9,0.32,0.19,14.5,0.042,37.0,115.0,0.99684,3.16,0.43,10.3
1411,7.0,0.2,0.34,5.7,0.035,32.0,83.0,0.9928,3.19,0.46,11.5
4192,6.7,0.2,0.24,6.5,0.044,28.0,100.0,0.99348,3.12,0.33,10.2
2443,6.6,0.32,0.33,2.5,0.052,40.0,219.5,0.99316,3.15,0.6,10.0
15,6.6,0.17,0.38,1.5,0.032,28.0,112.0,0.9914,3.25,0.55,11.4
3597,6.6,0.19,0.28,11.8,0.042,54.0,137.0,0.99492,3.18,0.37,10.8
1403,7.1,0.26,0.31,2.2,0.044,29.0,128.0,0.9937,3.34,0.64,10.9
2278,6.7,0.31,0.18,7.7,0.043,57.0,200.0,0.99566,3.17,0.44,9.4
4878,6.2,0.53,0.02,0.9,0.035,6.0,81.0,0.99234,3.24,0.35,9.5
4556,6.1,0.2,0.4,1.9,0.028,32.0,138.0,0.9914,3.26,0.72,11.7
2722,7.6,0.4,0.27,5.2,0.03,32.0,101.0,0.99172,3.22,0.62,12.3
1438,6.3,0.23,0.49,7.1,0.05,67.0,210.0,0.9951,3.23,0.34,9.5
1473,7.0,0.2,0.49,5.9,0.038,39.0,128.0,0.9938,3.21,0.48,10.8
1646,6.4,0.22,0.49,7.5,0.054,42.0,151.0,0.9948,3.27,0.52,10.1
4455,6.0,0.28,0.29,19.3,0.051,36.0,174.0,0.99911,3.14,0.5,9.0
1228,9.4,0.26,0.53,1.2,0.047,25.0,109.0,0.9921,3.23,0.28,12.5
4416,5.7,0.24,0.47,6.3,0.069,35.0,182.0,0.99391,3.11,0.46,9.75
2065,7.8,0.27,0.28,1.8,0.05,21.0,127.0,0.9934,3.15,0.44,9.9
3347,6.6,0.16,0.21,6.7,0.055,43.0,157.0,0.99384,3.15,0.52,10.8
801,6.0,0.28,0.49,6.8,0.048,61.0,222.0,0.9953,3.19,0.47,9.3
3172,6.7,0.33,0.36,6.6,0.042,34.0,116.0,0.99123,2.97,0.31,12.2
3995,8.0,0.37,0.31,4.7,0.038,3.0,127.0,0.99186,2.9,0.72,12.1
1323,6.2,0.2,0.26,1.7,0.093,40.0,161.0,0.9924,3.44,0.66,11.0
2366,7.4,0.33,0.44,7.6,0.05,40.0,227.0,0.99679,3.12,0.52,9.0
2176,6.9,0.32,0.13,7.8,0.042,11.0,117.0,0.996,3.23,0.37,9.2
185,6.8,0.29,0.56,11.9,0.043,66.0,230.0,0.9972,3.02,0.63,9.3
741,5.8,0.2,0.3,1.5,0.031,21.0,57.0,0.99115,3.44,0.55,11.0
